DBCODE,ENTITY,WATERTEMP_METHOD,QC_LEVEL,PROBE_CODE,DATE,WATERTEMP_MEAN_DAY,WATERTEMP_MEAN_FLAG,WATERTEMP_MAX_DAY,WATERTEMP_MAX_FLAG,WATERTEMP_MAXTIME,WATERTEMP_MIN_DAY,WATERTEMP_MIN_FLAG,WATERTEMP_MINTIME,EVENT_CODE
HT004,41,WAT103,2D,WATTLO01,1977-08-13,11.4,S,11.7,S,NA,11.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-14,11.3,S,11.6,S,NA,11,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-15,11.5,S,11.8,S,NA,11.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-16,11.8,S,12.1,S,NA,11.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-17,11.9,S,12.3,S,NA,11.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-18,11.8,S,12.1,S,NA,11.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-19,11.6,S,11.7,S,NA,11.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-20,11.6,S,11.8,S,NA,11.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-21,11.5,S,11.8,S,NA,11.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-22,11.1,S,11.4,S,NA,10.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-23,10.9,S,11.1,S,NA,10.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-24,10.8,S,11.1,S,NA,10.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-25,10.3,S,10.4,S,NA,10.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-26,10.1,S,10.2,S,NA,9.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-27,9.7,S,9.8,S,NA,9.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-28,10.2,S,10.5,S,NA,9.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-29,10.2,S,10.5,S,NA,10.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-30,10.1,S,10.4,S,NA,9.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-08-31,9.6,S,9.7,S,NA,9.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-09-01,9.5,S,9.6,S,NA,9.3,S,NA,NA
